Mots,Partie,Chapitre,Paragraphe,Phrase
gain,2,5,32,5
C'est,2,5,33,1
injuste,2,5,33,1
déclara,2,5,33,2
Bébert,2,5,33,2
Faut,2,5,33,3
diviser,2,5,33,3
en,2,5,33,3
trois,2,5,33,3
Si,2,5,33,3
tu,2,5,33,3
gardes,2,5,33,3
sept,2,5,33,3
sous,2,5,33,3
nous,2,5,33,3
n'en,2,5,33,3
aurons,2,5,33,3
plus,2,5,33,3
que,2,5,33,3
deux,2,5,33,3
chacun,2,5,33,3
De,2,5,34,1
quoi,2,5,34,1
injuste,2,5,34,1
répliqua,2,5,34,2
Jeanlin,2,5,34,2
furieux,2,5,34,2
J'en,2,5,34,3
ai,2,5,34,3
cueilli,2,5,34,3
davantage,2,5,34,3
d'abord,2,5,34,3
L'autre,2,5,35,1
d'ordinaire,2,5,35,1
se,2,5,35,1
soumettait,2,5,35,1
avec,2,5,35,1
une,2,5,35,1
admiration,2,5,35,1
craintive,2,5,35,1
une,2,5,35,1
crédulité,2,5,35,1
qui,2,5,35,1
le,2,5,35,1
rendait,2,5,35,1
continuellement,2,5,35,1
victime,2,5,35,1
Plus,2,5,35,2
âgé,2,5,35,2
et,2,5,35,2
plus,2,5,35,2
fort,2,5,35,2
il,2,5,35,2
se,2,5,35,2
laissait,2,5,35,2
même,2,5,35,2
gifler,2,5,35,2
Mais,2,5,35,3
cette,2,5,35,3
fois,2,5,35,3
l'idée,2,5,35,3
de,2,5,35,3
tout,2,5,35,3
cet,2,5,35,3
argent,2,5,35,3
l'excitait,2,5,35,3
à,2,5,35,3
la,2,5,35,3
résistance,2,5,35,3
N'est-ce,2,5,36,1
pas,2,5,36,1
Lydie,2,5,36,2
il,2,5,36,2
nous,2,5,36,2
vole,2,5,36,2
S'il,2,5,36,2
ne,2,5,36,2
partage,2,5,36,2
pas,2,5,36,2
nous,2,5,36,2
le,2,5,36,2
dirons,2,5,36,2
à,2,5,36,2
sa,2,5,36,2
mère,2,5,36,2
Du,2,5,37,1
coup,2,5,37,1
Jeanlin,2,5,37,1
lui,2,5,37,1
mit,2,5,37,1
le,2,5,37,1
poing,2,5,37,1
sous,2,5,37,1
le,2,5,37,1
nez,2,5,37,1
Répète,2,5,38,1
un,2,5,38,1
peu,2,5,38,1
C'est,2,5,38,2
moi,2,5,38,2
qui,2,5,38,2
irai,2,5,38,2
dire,2,5,38,2
chez,2,5,38,2
vous,2,5,38,2
que,2,5,38,2
vous,2,5,38,2
avez,2,5,38,2
vendu,2,5,38,2
la,2,5,38,2
salade,2,5,38,2
à,2,5,38,2
maman,2,5,38,2
Et,2,5,38,3
puis,2,5,38,3
bougre,2,5,38,3
de,2,5,38,3
bête,2,5,38,3
est-ce,2,5,38,3
que,2,5,38,3
je,2,5,38,3
puis,2,5,38,3
diviser,2,5,38,3
onze,2,5,38,3
sous,2,5,38,3
en,2,5,38,3
trois,2,5,38,3
essaie,2,5,38,4
pour,2,5,38,4
voir,2,5,38,4
toi,2,5,38,4
qui,2,5,38,4
es,2,5,38,4
malin,2,5,38,4
Voilà,2,5,38,4
chacun,2,5,38,4
vos,2,5,38,4
deux,2,5,38,4
sous,2,5,38,4
Dépêchez-vous,2,5,38,5
de,2,5,38,5
les,2,5,38,5
prendre,2,5,38,5
ou,2,5,38,5
je,2,5,38,5
les,2,5,38,5
recolle,2,5,38,5
dans,2,5,38,5
ma,2,5,38,5
poche,2,5,38,5
Dompté,2,5,39,1
Bébert,2,5,39,1
accepta,2,5,39,1
les,2,5,39,1
deux,2,5,39,1
sous,2,5,39,1
Lydie,2,5,39,2
tremblante,2,5,39,2
n'avait,2,5,39,2
rien,2,5,39,2
dit,2,5,39,2
car,2,5,39,2
elle,2,5,39,2
éprouvait,2,5,39,2
devant,2,5,39,2
Jeanlin,2,5,39,2
une,2,5,39,2
peur,2,5,39,2
et,2,5,39,2
une,2,5,39,2
tendresse,2,5,39,2
de,2,5,39,2
petite,2,5,39,2
femme,2,5,39,2
battue,2,5,39,2
Comme,2,5,39,3
il,2,5,39,3
lui,2,5,39,3
tendait,2,5,39,3
les,2,5,39,3
deux,2,5,39,3
sous,2,5,39,3
elle,2,5,39,3
avança,2,5,39,3
la,2,5,39,3
main,2,5,39,3
avec,2,5,39,3
un,2,5,39,3
rire,2,5,39,3
soumis,2,5,39,3
Mais,2,5,39,4
il,2,5,39,4
se,2,5,39,4
ravisa,2,5,39,4
brusquement,2,5,39,4
Hein,2,5,40,1
qu'est-ce,2,5,40,2
que,2,5,40,2
tu,2,5,40,2
vas,2,5,40,2
fiche,2,5,40,2
de,2,5,40,2
tout,2,5,40,2
ça,2,5,40,2
Ta,2,5,40,3
mère,2,5,40,3
te,2,5,40,3
le,2,5,40,3
chipera,2,5,40,3
bien,2,5,40,3
sûr,2,5,40,3
si,2,5,40,3
tu,2,5,40,3
ne,2,5,40,3
sais,2,5,40,3
pas,2,5,40,3
le,2,5,40,3
cacher,2,5,40,3
Vaut,2,5,40,3
mieux,2,5,40,3
que,2,5,40,3
je,2,5,40,3
te,2,5,40,3
le,2,5,40,3
garde,2,5,40,3
Quand,2,5,40,4
tu,2,5,40,4
auras,2,5,40,4
besoin,2,5,40,4
d'argent,2,5,40,4
tu,2,5,40,4
m'en,2,5,40,4
demanderas,2,5,40,4
Et,2,5,41,1
les,2,5,41,1
neuf,2,5,41,1
sous,2,5,41,1
disparurent,2,5,41,1
Pour,2,5,41,2
lui,2,5,41,2
fermer,2,5,41,2
la,2,5,41,2
bouche,2,5,41,2
il,2,5,41,2
l'avait,2,5,41,2
empoignée,2,5,41,2
en,2,5,41,2
riant,2,5,41,2
il,2,5,41,2
se,2,5,41,2
roulait,2,5,41,2
avec,2,5,41,2
elle,2,5,41,2
sur,2,5,41,2
le,2,5,41,2
terri,2,5,41,2
C'était,2,5,41,3
sa,2,5,41,3
petite,2,5,41,3
femme,2,5,41,3
ils,2,5,41,3
essayaient,2,5,41,3
ensemble,2,5,41,3
dans,2,5,41,3
les,2,5,41,3
coins,2,5,41,3
noirs,2,5,41,3
l'amour,2,5,41,3
qu'ils,2,5,41,3
entendaient,2,5,41,3
et,2,5,41,3
qu'ils,2,5,41,3
voyaient,2,5,41,3
chez,2,5,41,3
eux,2,5,41,3
derrière,2,5,41,3
les,2,5,41,3
cloisons,2,5,41,3
par,2,5,41,3
les,2,5,41,3
fentes,2,5,41,3
des,2,5,41,3
portes,2,5,41,3
Ils,2,5,41,4
savaient,2,5,41,4
tout,2,5,41,4
mais,2,5,41,4
ils,2,5,41,4
ne,2,5,41,4
pouvaient,2,5,41,4
guère,2,5,41,4
trop,2,5,41,4
jeunes,2,5,41,4
tâtonnant,2,5,41,4
jouant,2,5,41,4
pendant,2,5,41,4
des,2,5,41,4
heures,2,5,41,4
à,2,5,41,4
des,2,5,41,4
jeux,2,5,41,4
de,2,5,41,4
petits,2,5,41,4
chiens,2,5,41,4
vicieux,2,5,41,4
Lui,2,5,41,5
appelait,2,5,41,5
ça,2,5,41,5
faire,2,5,41,5
papa,2,5,41,5
et,2,5,41,5
maman,2,5,41,5
et,2,5,41,5
quand,2,5,41,5
il,2,5,41,5
l'emmenait,2,5,41,5
elle,2,5,41,5
galopait,2,5,41,5
elle,2,5,41,5
se,2,5,41,5
laissait,2,5,41,5
prendre,2,5,41,5
avec,2,5,41,5
le,2,5,41,5
tremblement,2,5,41,5
délicieux,2,5,41,5
de,2,5,41,5
l'instinct,2,5,41,5
souvent,2,5,41,5
fâchée,2,5,41,5
mais,2,5,41,5
cédant,2,5,41,5
toujours,2,5,41,5
dans,2,5,41,5
l'attente,2,5,41,5
de,2,5,41,5
quelque,2,5,41,5
chose,2,5,41,5
qui,2,5,41,5
ne,2,5,41,5
venait,2,5,41,5
point,2,5,41,5
Comme,2,5,42,1
Bébert,2,5,42,1
n'était,2,5,42,1
pas,2,5,42,1
admis,2,5,42,1
à,2,5,42,1
ces,2,5,42,1
parties-là,2,5,42,1
et,2,5,42,1
qu'il,2,5,42,1
recevait,2,5,42,1
une,2,5,42,1
bourrade,2,5,42,1
dès,2,5,42,1
qu'il,2,5,42,1
voulait,2,5,42,1
tâter,2,5,42,1
de,2,5,42,1
Lydie,2,5,42,1
il,2,5,42,1
restait,2,5,42,1
gêné,2,5,42,1
travaillé,2,5,42,1
de,2,5,42,1
colère,2,5,42,1
et,2,5,42,1
de,2,5,42,1
malaise,2,5,42,1
quand,2,5,42,1
les,2,5,42,1
deux,2,5,42,1
autres,2,5,42,1
s'amusaient,2,5,42,1
ce,2,5,42,1
dont,2,5,42,1
ils,2,5,42,1
ne,2,5,42,1
se,2,5,42,1
gênaient,2,5,42,1
nullement,2,5,42,1
en,2,5,42,1
sa,2,5,42,1
présence,2,5,42,1
Aussi,2,5,42,2
n'avait-il,2,5,42,2
qu'une,2,5,42,2
idée,2,5,42,2
les,2,5,42,2
effrayer,2,5,42,2
les,2,5,42,2
déranger,2,5,42,2
en,2,5,42,2
leur,2,5,42,2
criant,2,5,42,2
qu'on,2,5,42,2
les,2,5,42,2
voyait,2,5,42,2
C'est,2,5,43,1
foutu,2,5,43,1
v'là,2,5,43,1
un,2,5,43,1
homme,2,5,43,1
qui,2,5,43,1
regarde,2,5,43,1
Cette,2,5,44,1
fois,2,5,44,1
il,2,5,44,1
ne,2,5,44,1
mentait,2,5,44,1
pas,2,5,44,1
c'était,2,5,44,1
Etienne,2,5,44,1
qui,2,5,44,1
se,2,5,44,1
décidait,2,5,44,1
à,2,5,44,1
continuer,2,5,44,1
son,2,5,44,1
chemin,2,5,44,1
Les,2,5,44,2
enfants,2,5,44,2
bondirent,2,5,44,2
se,2,5,44,2
sauvèrent,2,5,44,2
et,2,5,44,2
il,2,5,44,2
passa,2,5,44,2
tournant,2,5,44,2
le,2,5,44,2
terri,2,5,44,2
suivant,2,5,44,2
le,2,5,44,2
canal,2,5,44,2
amusé,2,5,44,2
de,2,5,44,2
la,2,5,44,2
belle,2,5,44,2
peur,2,5,44,2
de,2,5,44,2
ces,2,5,44,2
polissons,2,5,44,2
Sans,2,5,44,3
doute,2,5,44,3
c'était,2,5,44,3
trop,2,5,44,3
tôt,2,5,44,3
à,2,5,44,3
leur,2,5,44,3
âge,2,5,44,3
mais,2,5,44,3
quoi,2,5,44,3
ils,2,5,44,4
en,2,5,44,4
voyaient,2,5,44,4
tant,2,5,44,4
ils,2,5,44,4
en,2,5,44,4
entendaient,2,5,44,4
de,2,5,44,4
si,2,5,44,4
raides,2,5,44,4
qu'il,2,5,44,4
aurait,2,5,44,4
fallu,2,5,44,4
les,2,5,44,4
attacher,2,5,44,4
pour,2,5,44,4
les,2,5,44,4
tenir,2,5,44,4
Au,2,5,44,5
fond,2,5,44,5
cependant,2,5,44,5
Etienne,2,5,44,5
devenait,2,5,44,5
triste,2,5,44,5
Cent,2,5,45,1
pas,2,5,45,1
plus,2,5,45,1
loin,2,5,45,1
il,2,5,45,1
tomba,2,5,45,1
encore,2,5,45,1
sur,2,5,45,1
des,2,5,45,1
couples,2,5,45,1
Il,2,5,45,2
arrivait,2,5,45,2
à,2,5,45,2
Réquillart,2,5,45,2
et,2,5,45,2
là,2,5,45,2
autour,2,5,45,2
de,2,5,45,2
la,2,5,45,2
vieille,2,5,45,2
fosse,2,5,45,2
en,2,5,45,2
ruine,2,5,45,2
toutes,2,5,45,2
les,2,5,45,2
filles,2,5,45,2
de,2,5,45,2
Montsou,2,5,45,2
rôdaient,2,5,45,2
avec,2,5,45,2
leurs,2,5,45,2
amoureux,2,5,45,2
C'était,2,5,45,3
le,2,5,45,3
rendez-vous,2,5,45,3
commun,2,5,45,3
le,2,5,45,3
coin,2,5,45,3
écarté,2,5,45,3
et,2,5,45,3
désert,2,5,45,3
où,2,5,45,3
les,2,5,45,3
herscheuses,2,5,45,3
venaient,2,5,45,3
faire,2,5,45,3
leur,2,5,45,3
premier,2,5,45,3
enfant,2,5,45,3
quand,2,5,45,3
elles,2,5,45,3
n'osaient,2,5,45,3
se,2,5,45,3
risquer,2,5,45,3
sur,2,5,45,3
le,2,5,45,3
carin,2,5,45,3
Les,2,5,45,4
palissades,2,5,45,4
rompues,2,5,45,4
ouvraient,2,5,45,4
à,2,5,45,4
chacun,2,5,45,4
l'ancien,2,5,45,4
carreau,2,5,45,4
changé,2,5,45,4
en,2,5,45,4
un,2,5,45,4
terrain,2,5,45,4
vague,2,5,45,4
obstrué,2,5,45,4
par,2,5,45,4
les,2,5,45,4
débris,2,5,45,4
de,2,5,45,4
deux,2,5,45,4
hangars,2,5,45,4
qui,2,5,45,4
s'étaient,2,5,45,4
écroulés,2,5,45,4
et,2,5,45,4
par,2,5,45,4
les,2,5,45,4
carcasses,2,5,45,4
des,2,5,45,4
grands,2,5,45,4
chevalets,2,5,45,4
restés,2,5,45,4
debout,2,5,45,4
Des,2,5,45,5
berlines,2,5,45,5
hors,2,5,45,5
d'usage,2,5,45,5
traînaient,2,5,45,5
d'anciens,2,5,45,5
bois,2,5,45,5
à,2,5,45,5
moitié,2,5,45,5
pourris,2,5,45,5
entassaient,2,5,45,5
des,2,5,45,5
meules,2,5,45,5
tandis,2,5,45,5
qu'une,2,5,45,5
végétation,2,5,45,5
drue,2,5,45,5
reconquérait,2,5,45,5
ce,2,5,45,5
coin,2,5,45,5
de,2,5,45,5
terre,2,5,45,5
s'étalait,2,5,45,5
en,2,5,45,5
herbe,2,5,45,5
épaisse,2,5,45,5
jaillissait,2,5,45,5
en,2,5,45,5
jeunes,2,5,45,5
arbres,2,5,45,5
déjà,2,5,45,5
forts,2,5,45,5
Aussi,2,5,45,6
chaque,2,5,45,6
fille,2,5,45,6
s'y,2,5,45,6
trouvait-elle,2,5,45,6
chez,2,5,45,6
elle,2,5,45,6
il,2,5,45,6
y,2,5,45,6
avait,2,5,45,6
des,2,5,45,6
trous,2,5,45,6
perdus,2,5,45,6
pour,2,5,45,6
toutes,2,5,45,6
les,2,5,45,6
galants,2,5,45,6
les,2,5,45,6
culbutaient,2,5,45,6
sur,2,5,45,6
les,2,5,45,6
poutres,2,5,45,6
derrière,2,5,45,6
les,2,5,45,6
bois,2,5,45,6
dans,2,5,45,6
les,2,5,45,6
berlines,2,5,45,6
On,2,5,45,7
se,2,5,45,7
logeait,2,5,45,7
quand,2,5,45,7
même,2,5,45,7
coudes,2,5,45,7
à,2,5,45,7
coudes,2,5,45,7
sans,2,5,45,7
s'occuper,2,5,45,7
des,2,5,45,7
voisins,2,5,45,7
Et,2,5,45,8
il,2,5,45,8
semblait,2,5,45,8
que,2,5,45,8
ce,2,5,45,8
fût,2,5,45,8
autour,2,5,45,8
de,2,5,45,8
la,2,5,45,8
machine,2,5,45,8
éteinte,2,5,45,8
près,2,5,45,8
de,2,5,45,8
ce,2,5,45,8
puits,2,5,45,8
las,2,5,45,8
de,2,5,45,8
dégorger,2,5,45,8
de,2,5,45,8
la,2,5,45,8
houille,2,5,45,8
une,2,5,45,8
revanche,2,5,45,8
de,2,5,45,8
la,2,5,45,8
création,2,5,45,8
le,2,5,45,8
libre,2,5,45,8
amour,2,5,45,8
qui,2,5,45,8
sous,2,5,45,8
le,2,5,45,8
coup,2,5,45,8
de,2,5,45,8
fouet,2,5,45,8
de,2,5,45,8
l'instinct,2,5,45,8
plantait,2,5,45,8
des,2,5,45,8
enfants,2,5,45,8
dans,2,5,45,8
les,2,5,45,8
ventres,2,5,45,8
de,2,5,45,8
ces,2,5,45,8
filles,2,5,45,8
à,2,5,45,8
peine,2,5,45,8
femmes,2,5,45,8
Pourtant,2,5,46,1
un,2,5,46,1
gardien,2,5,46,1
habitait,2,5,46,1
là,2,5,46,1
le,2,5,46,1
vieux,2,5,46,1
Mouque,2,5,46,1
auquel,2,5,46,1
la,2,5,46,1
Compagnie,2,5,46,1
abandonnait,2,5,46,1
presque,2,5,46,1
sous,2,5,46,1
le,2,5,46,1
beffroi,2,5,46,1
détruit,2,5,46,1
deux,2,5,46,1
pièces,2,5,46,1
que,2,5,46,1
la,2,5,46,1
chute,2,5,46,1
attendue,2,5,46,1
des,2,5,46,1
dernières,2,5,46,1
charpentes,2,5,46,1
menaçait,2,5,46,1
d'un,2,5,46,1
continuel,2,5,46,1
écrasement,2,5,46,1
Il,2,5,46,2
avait,2,5,46,2
même,2,5,46,2
dû,2,5,46,2
étayer,2,5,46,2
une,2,5,46,2
partie,2,5,46,2
du,2,5,46,2
plafond,2,5,46,2
et,2,5,46,2
il,2,5,46,2
y,2,5,46,2
vivait,2,5,46,2
très,2,5,46,2
bien,2,5,46,2
en,2,5,46,2
famille,2,5,46,2
lui,2,5,46,2
et,2,5,46,2
Mouquet,2,5,46,2
dans,2,5,46,2
une,2,5,46,2
chambre,2,5,46,2
la,2,5,46,2
Mouquette,2,5,46,2
dans,2,5,46,2
l'autre,2,5,46,2
Comme,2,5,46,3
les,2,5,46,3
fenêtres,2,5,46,3
n'avaient,2,5,46,3
plus,2,5,46,3
une,2,5,46,3
seule,2,5,46,3
vitre,2,5,46,3
il,2,5,46,3
s'était,2,5,46,3
décidé,2,5,46,3
à,2,5,46,3
les,2,5,46,3
boucher,2,5,46,3
en,2,5,46,3
clouant,2,5,46,3
des,2,5,46,3
planches,2,5,46,3
on,2,5,46,3
ne,2,5,46,3
voyait,2,5,46,3
pas,2,5,46,3
clair,2,5,46,3
mais,2,5,46,3
il,2,5,46,3
faisait,2,5,46,3
chaud,2,5,46,3
Du,2,5,46,4
reste,2,5,46,4
ce,2,5,46,4
gardien,2,5,46,4
ne,2,5,46,4
gardait,2,5,46,4
rien,2,5,46,4
allait,2,5,46,4
soigner,2,5,46,4
ses,2,5,46,4
chevaux,2,5,46,4
au,2,5,46,4
Voreux,2,5,46,4
ne,2,5,46,4
s'occupait,2,5,46,4
jamais,2,5,46,4
des,2,5,46,4
ruines,2,5,46,4
de,2,5,46,4
Réquillart,2,5,46,4
dont,2,5,46,4
on,2,5,46,4
conservait,2,5,46,4
seulement,2,5,46,4
le,2,5,46,4
puits,2,5,46,4
pour,2,5,46,4
servir,2,5,46,4
de,2,5,46,4
cheminée,2,5,46,4
à,2,5,46,4
un,2,5,46,4
foyer,2,5,46,4
qui,2,5,46,4
aérait,2,5,46,4
la,2,5,46,4
fosse,2,5,46,4
voisine,2,5,46,4
Et,2,5,47,1
c'était,2,5,47,1
ainsi,2,5,47,1
que,2,5,47,1
le,2,5,47,1
père,2,5,47,1
Mouque,2,5,47,1
achevait,2,5,47,1
de,2,5,47,1
vieillir,2,5,47,1
au,2,5,47,1
milieu,2,5,47,1
des,2,5,47,1
amours,2,5,47,1
Dès,2,5,47,2
dix,2,5,47,2
ans,2,5,47,2
la,2,5,47,2
Mouquette,2,5,47,2
avait,2,5,47,2
fait,2,5,47,2
la,2,5,47,2
culbute,2,5,47,2
dans,2,5,47,2
tous,2,5,47,2
les,2,5,47,2
coins,2,5,47,2
des,2,5,47,2
décombres,2,5,47,2
non,2,5,47,2
en,2,5,47,2
galopine,2,5,47,2
effarouchée,2,5,47,2
et,2,5,47,2
encore,2,5,47,2
verte,2,5,47,2
comme,2,5,47,2
Lydie,2,5,47,2
mais,2,5,47,2
en,2,5,47,2
fille,2,5,47,2
déjà,2,5,47,2
grasse,2,5,47,2
bonne,2,5,47,2
pour,2,5,47,2
des,2,5,47,2
garçons,2,5,47,2
barbus,2,5,47,2
Le,2,5,47,3
père,2,5,47,3
n'avait,2,5,47,3
rien,2,5,47,3
à,2,5,47,3
dire,2,5,47,3
car,2,5,47,3
elle,2,5,47,3
se,2,5,47,3
montrait,2,5,47,3
respectueuse,2,5,47,3
jamais,2,5,47,3
elle,2,5,47,3
n'introduisait,2,5,47,3
un,2,5,47,3
galant,2,5,47,3
chez,2,5,47,3
lui,2,5,47,3
Puis,2,5,47,4
il,2,5,47,4
était,2,5,47,4
habitué,2,5,47,4
à,2,5,47,4
ces,2,5,47,4
accidents-là,2,5,47,4
Quand,2,5,47,5
il,2,5,47,5
se,2,5,47,5
rendait,2,5,47,5
au,2,5,47,5
Voreux,2,5,47,5
ou,2,5,47,5
qu'il,2,5,47,5
en,2,5,47,5
revenait,2,5,47,5
chaque,2,5,47,5
fois,2,5,47,5
qu'il,2,5,47,5
sortait,2,5,47,5
de,2,5,47,5
son,2,5,47,5
trou,2,5,47,5
il,2,5,47,5
ne,2,5,47,5
pouvait,2,5,47,5
risquer,2,5,47,5
un,2,5,47,5
pied,2,5,47,5
sans,2,5,47,5
le,2,5,47,5
mettre,2,5,47,5
sur,2,5,47,5
un,2,5,47,5
couple,2,5,47,5
dans,2,5,47,5
l'herbe,2,5,47,5
et,2,5,47,5
c'était,2,5,47,5
pis,2,5,47,5
s'il,2,5,47,5
voulait,2,5,47,5
ramasser,2,5,47,5
du,2,5,47,5
bois,2,5,47,5
pour,2,5,47,5
sa,2,5,47,5
soupe,2,5,47,5
ou,2,5,47,5
chercher,2,5,47,5
des,2,5,47,5
glaiterons,2,5,47,5
pour,2,5,47,5
son,2,5,47,5
lapin,2,5,47,5
à,2,5,47,5
l'autre,2,5,47,5
bout,2,5,47,5
du,2,5,47,5
clos,2,5,47,5
alors,2,5,47,5
il,2,5,47,5
voyait,2,5,47,5
se,2,5,47,5
lever,2,5,47,5
un,2,5,47,5
à,2,5,47,5
un,2,5,47,5
les,2,5,47,5
nez,2,5,47,5
gourmands,2,5,47,5
de,2,5,47,5
toutes,2,5,47,5
les,2,5,47,5
filles,2,5,47,5
de,2,5,47,5
Montsou,2,5,47,5
tandis,2,5,47,5
qu'il,2,5,47,5
devait,2,5,47,5
se,2,5,47,5
méfier,2,5,47,5
de,2,5,47,5
ne,2,5,47,5
pas,2,5,47,5
buter,2,5,47,5
contre,2,5,47,5
les,2,5,47,5
jambes,2,5,47,5
tendues,2,5,47,5
au,2,5,47,5
ras,2,5,47,5
des,2,5,47,5
sentiers,2,5,47,5
D'ailleurs,2,5,47,6
peu,2,5,47,6
à,2,5,47,6
peu,2,5,47,6
ces,2,5,47,6
rencontres-là,2,5,47,6
n'avaient,2,5,47,6
plus,2,5,47,6
dérangé,2,5,47,6
personne,2,5,47,6
ni,2,5,47,6
lui,2,5,47,6
qui,2,5,47,6
veillait,2,5,47,6
simplement,2,5,47,6
à,2,5,47,6
ne,2,5,47,6
pas,2,5,47,6
tomber,2,5,47,6
ni,2,5,47,6
les,2,5,47,6
fines,2,5,47,6
qu'il,2,5,47,6
laissait,2,5,47,6
achever,2,5,47,6
leur,2,5,47,6
affaire,2,5,47,6
s'éloignant,2,5,47,6
à,2,5,47,6
petits,2,5,47,6
pas,2,5,47,6
discrets,2,5,47,6
en,2,5,47,6
brave,2,5,47,6
homme,2,5,47,6
paisible,2,5,47,6
devant,2,5,47,6
les,2,5,47,6
choses,2,5,47,6
de,2,5,47,6
la,2,5,47,6
nature,2,5,47,6
Seulement,2,5,47,7
de,2,5,47,7
même,2,5,47,7
qu'elles,2,5,47,7
le,2,5,47,7
connaissaient,2,5,47,7
à,2,5,47,7
cette,2,5,47,7
heure,2,5,47,7
lui,2,5,47,7
avait,2,5,47,7
également,2,5,47,7
fini,2,5,47,7
par,2,5,47,7
les,2,5,47,7
connaître,2,5,47,7
ainsi,2,5,47,7
que,2,5,47,7
l'on,2,5,47,7
connaît,2,5,47,7
les,2,5,47,7
pies,2,5,47,7
polissonnes,2,5,47,7
qui,2,5,47,7
se,2,5,47,7
débauchent,2,5,47,7
dans,2,5,47,7
les,2,5,47,7
poiriers,2,5,47,7
des,2,5,47,7
jardins,2,5,47,7
Ah,2,5,47,8
cette,2,5,47,9
jeunesse,2,5,47,9
comme,2,5,47,9
elle,2,5,47,9
en,2,5,47,9
prenait,2,5,47,9
comme,2,5,47,9
elle,2,5,47,9
se,2,5,47,9
bourrait,2,5,47,9
Parfois,2,5,47,10
il,2,5,47,10
hochait,2,5,47,10
le,2,5,47,10
menton,2,5,47,10
avec,2,5,47,10
des,2,5,47,10
regrets,2,5,47,10
silencieux,2,5,47,10
en,2,5,47,10
se,2,5,47,10
détournant,2,5,47,10
des,2,5,47,10
gaillardes,2,5,47,10
bruyantes,2,5,47,10
soufflant,2,5,47,10
trop,2,5,47,10
haut,2,5,47,10
au,2,5,47,10
fond,2,5,47,10
des,2,5,47,10
ténèbres,2,5,47,10
Une,2,5,47,11
seule,2,5,47,11
chose,2,5,47,11
lui,2,5,47,11
causait,2,5,47,11
de,2,5,47,11
l'humeur,2,5,47,11
deux,2,5,47,11
amoureux,2,5,47,11
avaient,2,5,47,11
pris,2,5,47,11
la,2,5,47,11
mauvaise,2,5,47,11
habitude,2,5,47,11
de,2,5,47,11
s'embrasser,2,5,47,11
contre,2,5,47,11
le,2,5,47,11
mur,2,5,47,11
de,2,5,47,11
sa,2,5,47,11
chambre,2,5,47,11
Ce,2,5,47,12
n'était,2,5,47,12
pas,2,5,47,12
que,2,5,47,12
ça,2,5,47,12
l'empêchât,2,5,47,12
de,2,5,47,12
dormir,2,5,47,12
mais,2,5,47,12
ils,2,5,47,12
poussaient,2,5,47,12
si,2,5,47,12
fort,2,5,47,12
qu'à,2,5,47,12
la,2,5,47,12
longue,2,5,47,12
ils,2,5,47,12
dégradaient,2,5,47,12
le,2,5,47,12
mur,2,5,47,12
Chaque,2,5,48,1
soir,2,5,48,1
le,2,5,48,1
vieux,2,5,48,1
Mouque,2,5,48,1
recevait,2,5,48,1
la,2,5,48,1
visite,2,5,48,1
de,2,5,48,1
son,2,5,48,1
ami,2,5,48,1
le,2,5,48,1
père,2,5,48,1
Bonnemort,2,5,48,1
qui,2,5,48,1
régulièrement,2,5,48,1
avant,2,5,48,1
son,2,5,48,1
dîner,2,5,48,1
faisait,2,5,48,1
la,2,5,48,1
même,2,5,48,1
promenade,2,5,48,1
Les,2,5,48,2
deux,2,5,48,2
anciens,2,5,48,2
ne,2,5,48,2
se,2,5,48,2
parlaient,2,5,48,2
guère,2,5,48,2
échangeaient,2,5,48,2
à,2,5,48,2
peine,2,5,48,2
dix,2,5,48,2
paroles,2,5,48,2
pendant,2,5,48,2
la,2,5,48,2
demi-heure,2,5,48,2
qu'ils,2,5,48,2
passaient,2,5,48,2
ensemble,2,5,48,2
Mais,2,5,48,3
cela,2,5,48,3
les,2,5,48,3
égayait,2,5,48,3
d'être,2,5,48,3
ainsi,2,5,48,3
de,2,5,48,3
songer,2,5,48,3
à,2,5,48,3
de,2,5,48,3
vieilles,2,5,48,3
choses,2,5,48,3
qu'ils,2,5,48,3
remâchaient,2,5,48,3
en,2,5,48,3
commun,2,5,48,3
sans,2,5,48,3
avoir,2,5,48,3
besoin,2,5,48,3
d'en,2,5,48,3
causer,2,5,48,3
A,2,5,48,4
Réquillart,2,5,48,4
ils,2,5,48,4
s'asseyaient,2,5,48,4
sur,2,5,48,4
une,2,5,48,4
poutre,2,5,48,4
côte,2,5,48,4
à,2,5,48,4
côte,2,5,48,4
lâchaient,2,5,48,4
un,2,5,48,4
mot,2,5,48,4
puis,2,5,48,4
partaient,2,5,48,4
pour,2,5,48,4
leurs,2,5,48,4
rêvasseries,2,5,48,4
le,2,5,48,4
nez,2,5,48,4
vers,2,5,48,4
la,2,5,48,4
terre,2,5,48,4
Sans,2,5,48,5
doute,2,5,48,5
ils,2,5,48,5
redevenaient,2,5,48,5
jeunes,2,5,48,5
Autour,2,5,48,6
d'eux,2,5,48,6
des,2,5,48,6
galants,2,5,48,6
troussaient,2,5,48,6
leurs,2,5,48,6
amoureuses,2,5,48,6
des,2,5,48,6
baisers,2,5,48,6
et,2,5,48,6
des,2,5,48,6
rires,2,5,48,6
chuchotaient,2,5,48,6
une,2,5,48,6
odeur,2,5,48,6
chaude,2,5,48,6
de,2,5,48,6
filles,2,5,48,6
montait,2,5,48,6
dans,2,5,48,6
la,2,5,48,6
fraîcheur,2,5,48,6
